date,underlying,root_symbol,exchange,futures_symbol,futures_expiration_date,futures_close,options_expiration_date,strike,type,style,bid,ask,settlement,volume,open_interest
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2050,C,E,0,0,451,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2050,P,E,0,0.05,0.05,0,10690
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2060,C,E,0,0,441,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2060,P,E,0,0.05,0.05,0,34660
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2065,C,E,0,0,436,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2065,P,E,0,0.05,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2070,C,E,0,0,431,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2070,P,E,0,0.05,0.05,0,191
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2075,C,E,0,0,426,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2075,P,E,0,0.05,0.05,0,499
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2080,C,E,0,0,421,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2080,P,E,0,0.05,0.05,0,573
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2090,C,E,0,0,411,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2090,P,E,0,0.05,0.05,0,1099
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2100,C,E,0,0,401,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2100,P,E,0,0.05,0.05,0,8968
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2110,C,E,0,0,391,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2110,P,E,0,0.05,0.05,0,1449
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2120,C,E,0,0,381,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2120,P,E,0,0.05,0.05,0,324
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2125,C,E,0,0,376,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2125,P,E,0,0.05,0.05,0,18681
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2130,C,E,0,0,371,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2130,P,E,0,0.05,0.05,0,528
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2135,C,E,0,0,366,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2135,P,E,0,0.05,0.05,0,1215
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2140,C,E,0,0,361,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2140,P,E,0,0.05,0.05,0,1883
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2150,C,E,0,0,351,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2150,P,E,0,0.05,0.05,0,3754
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2160,C,E,0,0,341,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2160,P,E,0,0.05,0.05,0,11843
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2165,C,E,0,0,336,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2165,P,E,0,0.05,0.05,0,1087
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2170,C,E,0,0,331,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2170,P,E,0,0.05,0.05,0,852
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2175,C,E,0,0,326,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2175,P,E,0,0.05,0.05,0,1134
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2180,C,E,0,0,321,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2180,P,E,0,0.05,0.05,0,602
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2185,C,E,0,0,316,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2185,P,E,0,0.05,0.05,0,857
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2190,C,E,0,0,311,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2190,P,E,0,0.05,0.05,0,381
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2195,C,E,0,0,306,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2195,P,E,0,0.05,0.05,0,351
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2200,C,E,0,0,301,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2200,P,E,0,0.05,0.05,0,8586
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2205,C,E,0,0,296,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2205,P,E,0,0.05,0.05,0,838
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2210,C,E,0,0,291,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2210,P,E,0,0.05,0.05,0,2023
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2215,C,E,0,0,286,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2215,P,E,0,0.05,0.05,0,329
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2220,C,E,0,0,281,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2220,P,E,0,0.05,0.05,0,700
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2225,C,E,0,0,276,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2225,P,E,0,0.05,0.05,0,1999
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2230,C,E,0,0,271,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2230,P,E,0,0.05,0.05,0,2879
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2235,C,E,0,0,266,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2235,P,E,0,0.05,0.05,0,823
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2240,C,E,0,0,261,0,1
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2240,P,E,0,0.05,0.05,0,3226
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2245,C,E,0,0,256,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2245,P,E,0,0.05,0.05,0,18351
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2250,C,E,0,0,251,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2250,P,E,0,0.05,0.05,0,10415
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2255,C,E,0,0,246,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2255,P,E,0,0.05,0.05,0,909
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2260,C,E,0,0,241,0,1
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2260,P,E,0,0.1,0.05,0,2874
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2265,C,E,0,0,236,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2265,P,E,0,0.1,0.05,66,4099
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2270,C,E,0,0,231,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2270,P,E,0,0.1,0.05,88,4285
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2275,C,E,0,0,226,0,64
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2275,P,E,0,0.1,0.05,44,4711
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2280,C,E,0,0,221,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2280,P,E,0,0.1,0.05,131,9113
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2285,C,E,0,0,216,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2285,P,E,0,0.1,0.05,66,3547
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2290,C,E,0,0,211,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2290,P,E,0,0.1,0.05,85,8842
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2295,C,E,0,0,206,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2295,P,E,0,0.1,0.05,0,6825
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2300,C,E,0,0,201,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2300,P,E,0,0.1,0.05,0,6649
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2305,C,E,0,0,196,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2305,P,E,0,0.1,0.05,0,2154
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2310,C,E,0,0,191,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2310,P,E,0,0.1,0.05,0,5880
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2315,C,E,0,0,186,0,39
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2315,P,E,0,0.1,0.05,0,997
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2320,C,E,0,0,181,0,41
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2320,P,E,0,0.1,0.05,0,2726
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2325,C,E,0,0,176,0,39
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2325,P,E,0,0.1,0.05,0,1869
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2330,C,E,0,0,171,0,30
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2330,P,E,0,0.1,0.05,0,1774
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2335,C,E,0,0,166,0,15
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2335,P,E,0,0.1,0.05,1000,4069
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2340,C,E,0,0,161,0,12
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2340,P,E,0,0.1,0.05,0,2951
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2345,C,E,0,0,156,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2345,P,E,0,0.1,0.05,472,2503
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2350,C,E,0,0,151,0,10
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2350,P,E,0,0.1,0.05,1106,4565
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2355,C,E,0,0,146,0,1
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2355,P,E,0,0.1,0.05,5,1310
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2360,C,E,0,0,141,0,1
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2360,P,E,0,0.1,0.05,54,2727
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2365,C,E,0,0,136,0,10
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2365,P,E,0,0.1,0.05,2,1538
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2370,C,E,0,0,131,0,4
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2370,P,E,0,0.1,0.05,0,6789
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2375,C,E,0,0,126,0,6
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2375,P,E,0,0.1,0.05,350,3064
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2380,C,E,0,0,121,0,2
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2380,P,E,0.05,0.1,0.05,26,3703
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2385,C,E,0,0,116,0,5
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2385,P,E,0,0.1,0.05,0,3643
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2390,C,E,0,0,111,0,102
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2390,P,E,0.05,0.1,0.05,0,3010
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2395,C,E,0,0,106,0,12
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2395,P,E,0.05,0.1,0.05,12,1637
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2400,C,E,97.5,103.25,101,31,28
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2400,P,E,0.05,0.1,0.05,127,6553
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2405,C,E,94,97.5,96,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2405,P,E,0.05,0.15,0.05,40,5629
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2410,C,E,88.75,92.25,91,0,163
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2410,P,E,0.05,0.15,0.05,17,2400
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2415,C,E,83.75,87.25,86,0,59
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2415,P,E,0.05,0.15,0.05,29,3689
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2420,C,E,78.75,82.5,81,0,148
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2420,P,E,0.05,0.15,0.1,443,4871
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2425,C,E,73.75,77.5,76,0,179
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2425,P,E,0,0.15,0.1,1461,4037
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2430,C,E,69,72.5,71,0,157
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2430,P,E,0.05,0.2,0.1,5182,9898
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2435,C,E,64,67.5,66,0,310
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2435,P,E,0.05,0.2,0.1,20,2360
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2440,C,E,59,62.5,61,101,518
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2440,P,E,0.05,0.15,0.15,1121,4733
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2445,C,E,54,57.5,56,0,425
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2445,P,E,0.1,0.2,0.15,252,1550
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2450,C,E,49,52.5,51,0,495
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2450,P,E,0.1,0.15,0.2,398,5100
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2455,C,E,44,47.5,46,2,361
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2455,P,E,0.1,0.2,0.2,467,2260
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2460,C,E,39,42.5,41.25,31,745
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2460,P,E,0.15,0.2,0.25,1836,2673
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2465,C,E,34,37.5,36.25,8,881
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2465,P,E,0.15,0.3,0.3,1512,4771
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2470,C,E,29.25,32.5,31.25,9,1625
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2470,P,E,0.25,0.4,0.35,1332,6575
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2475,C,E,24.25,27.75,26.25,10,2323
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2475,P,E,0.35,0.45,0.4,3539,4805
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2480,C,E,19.25,22.75,21.5,59,1556
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2480,P,E,0.35,0.6,0.5,3354,3715
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2485,C,E,14.5,17.75,16.5,78,2152
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2485,P,E,0.6,0.85,0.65,2705,3051
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2490,C,E,10,13,11.75,91,1806
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2490,P,E,0.9,1.05,0.9,5341,4065
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2495,C,E,5.75,7.5,7.5,678,2814
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2495,P,E,1.4,1.75,1.55,4408,4538
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2500,C,E,3.6,3.8,3.85,4923,5428
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2500,P,E,2.75,3,2.95,6010,4709
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2505,C,E,1.1,1.5,1.5,5537,4099
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2505,P,E,4.85,6.75,5.5,1739,2373
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2510,C,E,0.35,0.5,0.5,6080,9982
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2510,P,E,8.25,11.25,9.5,602,677
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2515,C,E,0.05,0.15,0.15,2621,4639
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2515,P,E,12.75,16.25,14.25,31,837
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2520,C,E,0,0.1,0.05,854,3618
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2520,P,E,17.75,21.25,19,1,222
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2525,C,E,0,0.05,0.05,672,6381
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2525,P,E,22.75,26.25,24,5,39
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2530,C,E,0,0.05,0.05,84,7095
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2530,P,E,27.5,31.25,29,0,4
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2535,C,E,0,0.1,0.05,2,2352
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2535,P,E,32.5,36.25,34,0,3
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2540,C,E,0,0.1,0.05,68,2294
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2540,P,E,37.75,41.25,39,0,2
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2545,C,E,0,0.1,0.05,0,2830
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2545,P,E,42.75,46.25,44,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2550,C,E,0,0.05,0.05,5,2685
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2550,P,E,47.75,51.25,49,0,2
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2555,C,E,0,0.1,0.05,0,1016
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2555,P,E,52.75,56.25,54,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2560,C,E,0,0.05,0.05,0,387
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2560,P,E,57.75,61.25,59,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2565,C,E,0,0.1,0.05,0,1138
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2565,P,E,62.75,66.25,64,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2570,C,E,0,0.05,0.05,0,1888
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2570,P,E,67.75,71.25,69,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2575,C,E,0,0.05,0.05,0,382
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2575,P,E,0,0,74,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2580,C,E,0,0.05,0.05,0,277
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2580,P,E,0,0,79,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2585,C,E,0,0.05,0.05,0,88
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2585,P,E,0,0,84,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2590,C,E,0,0.05,0.05,0,198
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2590,P,E,0,0,89,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2595,C,E,0,0.05,0.05,0,977
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2595,P,E,0,0,94,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2600,C,E,0,0.05,0.05,0,196
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2600,P,E,0,0,99,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2605,C,E,0,0.05,0.05,0,314
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2605,P,E,0,0,104,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2610,C,E,0,0.05,0.05,0,960
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2610,P,E,0,0,109,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2615,C,E,0,0.05,0.05,0,385
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2615,P,E,0,0,114,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2620,C,E,0,0.05,0.05,0,29
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,09/22/2017,2620,P,E,0,0,119,0,0
