21/02/2007,1.16984,1.17103,1.1592,1.1602
22/02/2007,1.16005,1.16315,1.15895,1.16185
23/02/2007,1.16161,1.16261,1.15636,1.15935
26/02/2007,1.1579,1.1611,1.15752,1.16
27/02/2007,1.16003,1.16755,1.15868,1.16699
28/02/2007,1.16693,1.17359,1.16558,1.17004
01/03/2007,1.16999,1.17465,1.16693,1.1727
02/03/2007,1.17263,1.17737,1.17055,1.17707
05/03/2007,1.17713,1.18232,1.17538,1.18038
06/03/2007,1.1804,1.18115,1.17295,1.17559
07/03/2007,1.17544,1.1796,1.1743,1.17772
08/03/2007,1.17765,1.18145,1.17639,1.17957
09/03/2007,1.17953,1.18084,1.1701,1.17216
12/03/2007,1.17173,1.17313,1.16819,1.17069
13/03/2007,1.17075,1.17512,1.16789,1.1735
14/03/2007,1.17343,1.17758,1.17211,1.17575
15/03/2007,1.17566,1.17786,1.17314,1.17557
16/03/2007,1.17558,1.17717,1.1713,1.17587
19/03/2007,1.17605,1.17807,1.17407,1.17663
20/03/2007,1.17662,1.17862,1.15982,1.16003
21/03/2007,1.15976,1.16313,1.15323,1.15633
22/03/2007,1.15633,1.15915,1.15545,1.1575
23/03/2007,1.1576,1.16101,1.15554,1.1604
26/03/2007,1.16083,1.16356,1.15946,1.16092
27/03/2007,1.16085,1.16156,1.15531,1.15592
28/03/2007,1.156,1.16076,1.15525,1.15883
29/03/2007,1.15912,1.16119,1.15678,1.15818
30/03/2007,1.15821,1.15907,1.14977,1.15315
02/04/2007,1.1519,1.15705,1.15093,1.1556
03/04/2007,1.15555,1.1599,1.15485,1.15845
04/04/2007,1.1583,1.1594,1.15445,1.1587
05/04/2007,1.15851,1.1594,1.1486,1.15103
06/04/2007,1.1509,1.15335,1.14947,1.15029
09/04/2007,1.1508,1.1531,1.14949,1.153
10/04/2007,1.15272,1.153,1.1457,1.14673
11/04/2007,1.1471,1.14784,1.1379,1.1401
12/04/2007,1.1401,1.1411,1.1336,1.13445
13/04/2007,1.13418,1.13945,1.13275,1.13799
16/04/2007,1.1358,1.1364,1.13005,1.13184
17/04/2007,1.1321,1.1342,1.1287,1.1312
18/04/2007,1.1312,1.134,1.1264,1.1283
19/04/2007,1.1283,1.1308,1.123,1.1287
20/04/2007,1.1287,1.1301,1.12108,1.1235
23/04/2007,1.1227,1.12445,1.12114,1.12215
24/04/2007,1.12195,1.1247,1.11915,1.12165
25/04/2007,1.1216,1.1228,1.1135,1.11515
26/04/2007,1.11515,1.1223,1.11409,1.122
27/04/2007,1.12205,1.1227,1.11285,1.11506
30/04/2007,1.1166,1.11965,1.1048,1.1092
01/05/2007,1.10915,1.1119,1.10475,1.1115
02/05/2007,1.1115,1.1142,1.1062,1.1085
03/05/2007,1.1087,1.10895,1.1053,1.1075
04/05/2007,1.10725,1.10835,1.10315,1.10646
07/05/2007,1.10655,1.10735,1.10055,1.10208
08/05/2007,1.1022,1.1067,1.1003,1.1053
09/05/2007,1.1053,1.1093,1.10395,1.10521
10/05/2007,1.10525,1.113,1.10484,1.1116
11/05/2007,1.1116,1.1168,1.10877,1.11075
14/05/2007,1.1109,1.1125,1.1052,1.1064
15/05/2007,1.1064,1.10715,1.09635,1.09895
16/05/2007,1.09895,1.1063,1.0968,1.1026
17/05/2007,1.1026,1.1055,1.09669,1.09956
18/05/2007,1.0998,1.1,1.0871,1.0881
21/05/2007,1.08985,1.08985,1.0825,1.0848
22/05/2007,1.0848,1.0879,1.08285,1.08701
23/05/2007,1.08703,1.0889,1.08125,1.083
24/05/2007,1.08284,1.0853,1.0805,1.0848
25/05/2007,1.085,1.087,1.0775,1.08024
28/05/2007,1.07985,1.0812,1.07883,1.07952
29/05/2007,1.07933,1.0835,1.07105,1.07385
30/05/2007,1.0739,1.07585,1.06865,1.0733
31/05/2007,1.0733,1.0746,1.06655,1.0696
01/06/2007,1.06939,1.071,1.05948,1.06019
04/06/2007,1.0612,1.062,1.0548,1.05825
05/06/2007,1.0584,1.0637,1.0562,1.06222
06/06/2007,1.0621,1.06335,1.0561,1.0588
07/06/2007,1.0588,1.0665,1.0562,1.06125
08/06/2007,1.06115,1.0713,1.05945,1.06033
11/06/2007,1.0623,1.0635,1.05874,1.0595
12/06/2007,1.05916,1.068,1.05882,1.06715
13/06/2007,1.06725,1.0739,1.0647,1.0676
